DummyID,ID,Q1_Q10,Q1,S1a,Wave,Quarter,S0,S1b,S1c,Q0,Q20 (1/6),Q20 (2/6),Q20 (3/6),Q20 (4/6),Q20 (5/6),Q20 (6/6),Q21 (1/2),Q21 (2/2),Q18 (1/8),Q18 (2/8),Q18 (3/8),Q18 (4/8),Q18 (5/8),Q18 (6/8),Q18 (7/8),Q18 (8/8),Q2,Q2_1,Q2_2,Q3,Q3_1,Q4,Q5,Q6,Q7,Q8,Q9a_R1,Q9a_R2,Q9a_R4,Q9a_R6,Q9a_R7,Q9a_R8,Q9a_R9,Q9a_The lowest rated product's score,Q9a_The lowest rated product,Q9a_1,Q9_R1,Q9_R2,Q9_R3,Q9_R4,Q9_R6,Q9_The lowest rated channel's score,Q9_The lowest rated channel,Q9_1,Q23_R1,Q23_R2,Q23_R3,Q23_R4,Q23_R5,Q23_R6,Q18a,Q18a.1,Q18a.2,Q18a.3,Q18b,Q18b.1,Q18b.2,Q18b.3,Q18c.1,Q18c.2,Q18c.3,Q18c.4,Q18a_Techcombank,Q18a_ACB,Q18a_Vietcombank,Q18a_BIDV,Q18a_MBBank,Q18a_VPBank,Q18a.1_Techcombank,Q18a.1_ACB,Q18a.1_Vietcombank,Q18a.1_BIDV,Q18a.1_MBBank,Q18a.1_VPBank,Q18a.2_Techcombank,Q18a.2_ACB,Q18a.2_Vietcombank,Q18a.2_BIDV,Q18a.2_MBBank,Q18a.2_VPBank,Q18a.3_Techcombank,Q18a.3_ACB,Q18a.3_Vietcombank,Q18a.3_BIDV,Q18a.3_MBBank,Q18a.3_VPBank,Q18b_Techcombank,Q18b_ACB,Q18b_Vietcombank,Q18b_BIDV,Q18b_MBBank,Q18b_VPBank,Q18b.1_Techcombank,Q18b.1_ACB,Q18b.1_Vietcombank,Q18b.1_BIDV,Q18b.1_MBBank,Q18b.1_VPBank,Q18b.2_Techcombank,Q18b.2_ACB,Q18b.2_Vietcombank,Q18b.2_BIDV,Q18b.2_MBBank,Q18b.2_VPBank,Q18b.3_Techcombank,Q18b.3_ACB,Q18b.3_Vietcombank,Q18b.3_BIDV,Q18b.3_MBBank,Q18b.3_VPBank,Q18c.1_Techcombank,Q18c.1_ACB,Q18c.1_Vietcombank,Q18c.1_BIDV,Q18c.1_MBBank,Q18c.1_VPBank,Q18c.2_Techcombank,Q18c.2_ACB,Q18c.2_Vietcombank,Q18c.2_BIDV,Q18c.2_MBBank,Q18c.2_VPBank,Q18c.3_Techcombank,Q18c.3_ACB,Q18c.3_Vietcombank,Q18c.3_BIDV,Q18c.3_MBBank,Q18c.3_VPBank,Q18c.4_Techcombank,Q18c.4_ACB,Q18c.4_Vietcombank,Q18c.4_BIDV,Q18c.4_MBBank,Q18c.4_VPBank,Quarter,Convenience,Product,Service,Experience,Price_Promotion,Convenience/Positive,Convenience/Negative,Product/Positive,Product/Negative,Service/Positive,Service/Negative,Experience/Positive,Experience/Negative,Price_Promotion/Positive,Price_Promotion/Negative,Convenience/Positive/AppIBstability,Convenience/Negative/AppIBstability,Convenience/Negative/SlowFailedTransfer,Convenience/Negative/DelayedNoNotification,Convenience/Negative/OverallAppPerformanceIssues,Convenience/Negative/FrequentMaintenance,Convenience/Positive/AppIBfeatures,Convenience/Negative/AppIBfeatures,Convenience/Positive/AppIBinterface,Convenience/Negative/AppIBinterface,Convenience/Positive/AppIBingeneral,Convenience/Negative/AppIBingeneral,Convenience/Positive/ATM,Convenience/Negative/ATM,Convenience/Positive/Branch,Convenience/Negative/Branch,Convenience/Positive/Other,Convenience/Negative/Other,Product/Positive/Productfeatures,Product/Negative/Productfeatures,Product/Positive/Productdiversity,Product/Negative/Productdiversity,Product/Positive/Security,Product/Negative/Security,Product/Positive/Partnership,Product/Negative/Partnership,Product/Positive/Specialaccount,Product/Negative/Specialaccount,Product/Positive/Other,Product/Negative/Other,Service/Positive/Servicespeed,Service/Negative/Servicespeed,Service/Positive/Standardprocess,Service/Negative/Standardprocess,Service/Positive/Other,Service/Negative/Other,Experience/Positive/Staffattitude,Experience/Negative/Staffattitude,Experience/Positive/Customerservice,Experience/Negative/Customerservice,Experience/Positive/Staffconsultingskill,Experience/Negative/Staffconsultingskill,Experience/Positive/Branding,Experience/Negative/Branding,Experience/Positive/Other,Experience/Negative/Other,Price_Promotion/Positive/Fees,Price_Promotion/Negative/Fees,Price_Promotion/Positive/Interestrate,Price_Promotion/Positive/Loaninterestrate,Price_Promotion/Negative/Interestrate,Price_Promotion/Negative/Loaninterestrate,Price_Promotion/Positive/Promotion,Price_Promotion/Negative/Promotion,Price_Promotion/Positive/Others,Price_Promotion/Negative/Others
Q1_Apr'25###35365QyjTvwEOz63Gp5KNhko8uA==,35365QyjTvwEOz63Gp5KNhko8uA==,Q1,Vietcombank,36-45,Apr'25,Q2'25,Offline,Male,Ho Chi Minh,AFF,Vietcombank,,,,,,Vietcombank,,Techcombank,ACB,BIDV,MBBank,VPBank,MSB,Vietinbank,,9,Chuyển tiền tại chi nhánh ngân hàng nhanh nhờ nhân viên làm việc nhiệt tình . Nhiều chi nhánh ngân hàng thuận tiện gần nhà .,,9,Truy cập ứng dụng chuyển tiền nhanh không tốn nhiều dung lượng,4,4,4,5,5,4,4, I do not use this bank product,4, I do not use this bank product,5, I do not use this bank product,4,Credit card,Nhân viên tín dụng thân thiện vui vẻ giải thích rõ ràng về quy định khi mở thẻ .,4,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,4,Branch,Chi nhánh gần nhà đi giao dịch nhanh tiện lợi,,,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,Q2'25,0.6328846153846153,0.0,0.6328571428571428,0.6329292929292929,0.0,0.6103670156398451,0.0,0.0,0.0,0.610390652204754,0.0,0.6103966235474677,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.6104116624846727,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.6105215624104026,0.0,0.0,0.0,0.0,0.0,0.6105679264415699,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
Q1_Apr'25###35366H4Be1qQH89vSY9QajP24dQ==,35366H4Be1qQH89vSY9QajP24dQ==,Q1,BIDV,25-35,Apr'25,Q2'25,Offline,Male,Ho Chi Minh,AFF,BIDV,,,,,,BIDV,,ACB,Vietcombank,MBBank,VPBank,MSB,Vietinbank,Techcombank,,9,"Ngần hàng lâu năm độ uy tín cao, các sản phẩm dịch vụ lãi phí cạnh tranh đáp ứng được nhu cầu của khách hàng",,9,"Có nhiều lớp xác thực bảo mật thông tin khách hàng cao, app ít khi bị đơ",5,4,5,5,5,5,4, I do not use this bank product,5, I do not use this bank product, I do not use this bank product, I do not use this bank product,4,Credit card,"Mở thẻ online xét duyệt nhanh, thẻ có nhiều ưu đãi hoàn tiền hấp dẫn",5,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,5,Branch,"Có phòng giao dịch hiện đại máy lạnh mát mẻ , ghế ngồi rộng rãi , nhân viên hổ trợ nhiệt tình",,,,,,,BIDV,BIDV,BIDV,BIDV,,,,,BIDV,BIDV,BIDV,BIDV,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,Q2'25,0.0,0.0,0.0,0.7246067415730336,0.7244827586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.7137946659207121,0.0,0.7139939486954616,0.0,0.0,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7138731956065096,,0.0,,0.7141909668932251,0.0,0.0,0.0,0.0,,0.0,,,
Q1_Apr'25###35367/ngkOla8rajqnYgZ9SeKQw==,35367/ngkOla8rajqnYgZ9SeKQw==,Q1,MBBank,25-35,Apr'25,Q2'25,Offline,Male,Ho Chi Minh,AFF,MBBank,ACB,,,,,MBBank,,Vietcombank,BIDV,VPBank,MSB,Vietinbank,Techcombank,,,10,"Có quy mô tài chính vững mạnh , trụ sở ở các trục đường lớn dễ đến",,9,"Giao diện màu xanh đẹp sáng sang trọng, bảo mật thông tin khách hàng cao",4,5,5,5,5,5,5, I do not use this bank product,4, I do not use this bank product, I do not use this bank product, I do not use this bank product,4,Terms deposit,"Có nhiều kỳ hạn ngắn dài phù hợp nhu cầu , mở sổ nhanh",4,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,4,Branch,"Chi nhánh lớn nằm các trục đường lớn dễ tìm đến , phòng ốc mới sang trọng",,,,,,,MBBank,MBBank,MBBank,MBBank,,,,,MBBank,MBBank,MBBank,MBBank,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,Q2'25,0.6992982456140351,0.0,0.0,0.6993269230769231,0.0,0.7290019245292212,0.0,0.0,,0.0,0.0,0.7290656537167161,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.7288264136652649,0.0,0.0,,0.0,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.7290019245292212,,0.0,,0.0,0.0,0.0,,,,0.0,,,
Q1_Apr'25###35368g5Qoay+fOYVx5y7yZVfigQ==,35368g5Qoay+fOYVx5y7yZVfigQ==,Q1,ACB,46-55,Apr'25,Q2'25,Offline,Male,Ho Chi Minh,AFF,ACB,,,,,,ACB,,BIDV,MBBank,VPBank,MSB,Vietinbank,Techcombank,Vietcombank,,10,"Độ uy tín ngân hàng cao , thủ tục đăng ký tạo tài khoản nhanh chóng dễ dàng",,10,Ứng dụng acb đăng nhập nhanh,4,5,5,5,4,5,5, I do not use this bank product, I do not use this bank product, I do not use this bank product, I do not use this bank product, I do not use this bank product,5,Debit,Phí rút tiền thấp ở các cây atm của ngân hàng khác acb,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,5,ATM,Tốc độ rút tiền tại máy atm nhanh,,,,,,,ACB,ACB,ACB,ACB,,,,,ACB,ACB,ACB,ACB,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,Q2'25,0.0,0.0,0.657843137254902,0.6578494623655914,0.0,0.0,0.0,0.0,0.0,0.6689051523788643,0.0,0.6689955419133232,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.6688825549952496,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.6690740582462217,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,
Q1_Apr'25###35369AX1fyhpX6E3YKsfYr+7W/Q==,35369AX1fyhpX6E3YKsfYr+7W/Q==,Q1,ACB,46-55,Apr'25,Q2'25,Offline,Male,Ho Chi Minh,AFF,ACB,,,,,,ACB,,MBBank,VPBank,MSB,Vietinbank,Techcombank,Vietcombank,BIDV,,9,"Nhân viên trực tổng đài rất lễ phép , trả lời nhanh các câu hỏi",,9,App acb dễ thao tác khi chuyển tiền và chuyển tiền nhanh,4,5,4,5,5,5,5, I do not use this bank product, I do not use this bank product, I do not use this bank product, I do not use this bank product, I do not use this bank product,5,Debit,Thẻ có tính bảo mật cao,Not use in recent 1 month,Not use in recent 1 month,5,4,5,4,Fanpage,Trang facebook thường xuyên cập nhật ưu đãi cho người dùng,,,,,,,ACB,ACB,ACB,ACB,,,,,ACB,ACB,ACB,ACB,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,Q2'25,0.0,0.0,0.657843137254902,0.6578494623655914,0.0,0.0,0.0,0.0,0.0,0.6689051523788643,0.0,0.6689955419133232,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.6688825549952497,0.0,0.0,,0.0,,0.6688825549952497,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,
Q1_Apr'25###35370ogkkT3Gx3Z2kZ4PT8fTRoA==,35370ogkkT3Gx3Z2kZ4PT8fTRoA==,Q1,Vietcombank,46-55,Apr'25,Q2'25,Offline,Female,Ho Chi Minh,AFF,Vietcombank,,,,,,Vietcombank,,VPBank,MSB,Vietinbank,Techcombank,ACB,BIDV,MBBank,,9,"Gửi tiết kiệm lãi cao , nhiều chính sách ưu đãi cho khách hàng lâu lắm",,9,Logo ứng dụng đẹp dễ tìm kiếm chức năng cần thiết trên app khi cần giao dịch .,4,5,4,5,4,5, I do not use this bank product, I do not use this bank product,4, I do not use this bank product,4,4,4,Terms deposit,"Gửi có kỳ hạn lãi suất cao , dễ dàng rút tiền từ sổ tiết kiệm khi cần vốn làm ăn",Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,4,ATM,Atm ít khi bảo trì luôn có sẵn tiền khi rút,,,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,Q2'25,0.0,0.0,0.0,0.0,0.6328947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6104473799605349,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.6105215624104026,0.0,0.0,,0.6123761236570927,0.0,,
Q1_Apr'25###35371sg2dMhwmr+vB84snkrluhA==,35371sg2dMhwmr+vB84snkrluhA==,Q1,Vietcombank,25-35,Apr'25,Q2'25,Offline,Female,Ho Chi Minh,AFF,Vietcombank,Techcombank,,,,,Vietcombank,,MSB,Vietinbank,ACB,BIDV,MBBank,VPBank,,,10,"Mạng lưới giao dịch rộng khắp giúp khách hàng rút tiền thuận tiện và chuyển khoản nhanh, người thân bạn bè sử dụng nhiều",,9,Ứng dụng hữu ích nhiều mục chức năng hiện rõ trên app dễ thao tác,5,5,5,5,4,5,5, I do not use this bank product,4, I do not use this bank product,5, I do not use this bank product,4,Terms deposit,Ngân hàng uy tín gửi tiết kiệm không sợ bị lừa đảo mất tiền,5,5,Not use in recent 1 month,Not use in recent 1 month,4,4,ATM,Máy atm mới hiện đại ít bị lỗi,,,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,Q2'25,0.6328846153846153,0.0,0.6328571428571428,0.0,0.0,0.6103670156398451,0.0,0.0,0.0,0.610390652204754,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.6104116624846727,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.6105215624104026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
Q1_Apr'25###35372lfPg0K9fxSo/CH4Y/eFuuQ==,35372lfPg0K9fxSo/CH4Y/eFuuQ==,Q1,BIDV,36-45,Apr'25,Q2'25,Offline,Female,Ho Chi Minh,AFF,BIDV,MBBank,,,,,BIDV,,Vietinbank,Techcombank,ACB,Vietcombank,VPBank,MSB,,,10,"Bạn bè dùng nhiều , ngân hàng bảo mật thông tin giao dịch cho khách hàng tốt , nhiều chi nhánh giao dịch sạch sẽ hiện đại .",,10,"Các chức năng quan trọng được sắp xếp dễ tìm kiếm , chuyển tiền liên ngân hàng nhanh .",4,5,5,5,4,4,4,4,5, I do not use this bank product,4, I do not use this bank product,4,Secured Loan,"Nhiều gói vay lãi thấp , thủ tục  vay nhanh , điều khoản vay rõ ràng .",5,Not use in recent 1 month,Not use in recent 1 month,4,4,4,Fanpage,"Trang facebook nhiều người dùng dùng ,thông tin mới được cập nhật nhanh chóng .",,,,,,,BIDV,BIDV,BIDV,BIDV,,,,,BIDV,BIDV,BIDV,BIDV,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,Q2'25,0.7246153846153847,0.7245833333333334,0.0,0.0,0.0,0.7138894084272603,0.0,0.713876576152113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.7138626032302857,0.0,0.0,,0.0,,0.0,0.0,0.7138626032302857,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Q1_Apr'25###353739R9590VZqlfZ7fmbsATfCA==,353739R9590VZqlfZ7fmbsATfCA==,Q1,BIDV,25-35,Apr'25,Q2'25,Offline,Male,Ho Chi Minh,AFF,BIDV,,,,,,BIDV,,Techcombank,ACB,Vietcombank,MBBank,VPBank,MSB,Vietinbank,,10,"Có nhiều trụ atm trên các tuyến đường chính , nhân viên phòng giao dịch ăn mặc lịch sự , lễ phép . Có kiến thức tài chính tốt .",,9,Có nhiều chức năng bảo mật hiện đại được cập nhật liên tục,4,5,5,5,4,5, I do not use this bank product, I do not use this bank product,5, I do not use this bank product, I do not use this bank product,4,4,Unsecured Loan/ Overdraft without Collateral,Các điều khoản vay được ghi rõ ràng trong hồ sơ . Hồ sơ vay được nhân viên xử lí nhanh,4,Not use in recent 1 month,Not use in recent 1 month,4,4,4,ATM,Chức năng trên atm dễ sử dụng dễ thao tác khi rút tiền,,,,,,,BIDV,BIDV,BIDV,BIDV,,,,,BIDV,BIDV,BIDV,BIDV,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,Q2'25,0.7246153846153847,0.0,0.0,0.7246067415730336,0.0,0.7138894084272603,0.0,0.0,0.0,0.0,0.0,0.7137946659207121,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,,,0.0,0.7136436941216595,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7139768166782647,0.0,0.0,0.0,0.0,,0.0,,0.7134873304726408,,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Q1_Apr'25###353740YIo+SU+ahiGwaJeOHsRmw==,353740YIo+SU+ahiGwaJeOHsRmw==,Q1,Vietcombank,46-55,Apr'25,Q2'25,Offline,Male,Ho Chi Minh,AFF,Vietcombank,,,,,,Vietcombank,,BIDV,MBBank,VPBank,MSB,Vietinbank,Techcombank,ACB,,8,Nhân viên ngân hàng cần làm giao dịch nhanh hơn để khách hàng không phải chờ đợi lâu khi tới chi nhánh ngân hàng .,,9,Bảo mật thông tin liên quan tới các giao dịch an toàn . Tra cứu lịch sử giao dịch dễ dàng .,4,3,4,4,3,4, I do not use this bank product, I do not use this bank product,4, I do not use this bank product,4, I do not use this bank product,4,Terms deposit,Lãi cao khi gửi tiết kiệm,3,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,3,Branch,Nhân viên giao dịch của chi nhánh giải giao dịch hơi lâu .,,,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,Q2'25,0.0,0.0,0.6328571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8659407744874716,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.8700512528473804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
Q1_Apr'25###353753THQdyp0tt1TZe95H0zQWQ==,353753THQdyp0tt1TZe95H0zQWQ==,Q1,BIDV,36-45,Apr'25,Q2'25,Offline,Female,Ho Chi Minh,AFF,BIDV,,,,,,BIDV,,VPBank,MSB,Vietinbank,Techcombank,ACB,Vietcombank,MBBank,,10,"Sản phẩm dịch vụ liên tục được cải tiến mới , khi tới chi nhánh được bảo vệ hướng dẫn tận tình ,nhân viên ngân hàng vui vẻ .",,10,"Tốc độ giao dịch nhanh ,app chạy mượt không bị gián đoạn giao dịch .",5,4,5,4,5,4,4, I do not use this bank product,5, I do not use this bank product, I do not use this bank product, I do not use this bank product,4,Credit card,"Phí mở thẻ thấp , mua sắm thanh toán bằng thẻ tiện lợi .",4,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,4,ATM,Trụ atm sạch sẽ rộng rãi không quá đông khách,,,,,,,BIDV,BIDV,BIDV,BIDV,,,,,BIDV,BIDV,BIDV,BIDV,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,Q2'25,0.0,0.7245833333333334,0.0,0.7246067415730336,0.0,0.0,0.0,0.713876576152113,0.0,0.0,0.0,0.7137946659207121,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,0.709265511949134,,0.0,0.0,0.0,,0.0,0.0,0.7139768166782647,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Q1_Apr'25###35376G8HynoeNUiMVBql23L57bg==,35376G8HynoeNUiMVBql23L57bg==,Q1,Vietcombank,25-35,Apr'25,Q2'25,Offline,Male,Ho Chi Minh,AFF,Vietcombank,,,,,,Vietcombank,,MSB,Vietinbank,Techcombank,ACB,BIDV,MBBank,VPBank,,9,"là ngân hàng có tiềm lực tài chính vững mạnh .Nhân viên giàu kinh nghiệm ,danh tiếng ngân hàng tốt .",,9,"chuyển khoản ,thanh toán hóa đơn điện nước ,mua sắm nhanh chóng dễ dàng",4,4,5,4,5,4, I do not use this bank product, I do not use this bank product,4, I do not use this bank product,5, I do not use this bank product,4,Debit,"mở sổ tiết kiệm nhanh , có thể rút vốn ngay khi cần",Not use in recent 1 month,Not use in recent 1 month,4,Not use in recent 1 month,4,4,Call Center,máy ít khi bị hết tiền hơn các atm của ngân hàng khác,,,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,Q2'25,0.0,0.0,0.0,0.6329292929292929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6103966235474677,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6104116624846728,0.0,0.6099651940363956,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
Q1_Apr'25###35377Q8Dc8MmheLDlPGKv/VuuLgaZuKoW7HbIK+hhEs70Zvg=,35377Q8Dc8MmheLDlPGKv/VuuLgaZuKoW7HbIK+hhEs70Zvg=,Q1,ACB,25-35,Apr'25,Q2'25,Online,Female,Ho Chi Minh,MAFF,Techcombank,ACB,Vietcombank,BIDV,,,ACB,BIDV,Vietinbank,MBBank,VPBank,MSB,,,,,9,"Ngân hàng uy tín cao, chăm sóc khách hàng tốt, giao dịch nhanh chóng và tiện lợi",,9,"Ứng dụng dễ sử dụng, giao diện đẹp, giao dịch thanh toán nhanh chóng và tiện lợi",4,4,3,5,4,5,4, I do not use this bank product,4, I do not use this bank product, I do not use this bank product, I do not use this bank product,4,Credit card,Dùng tạm được vì lãi suất ổn nhưng không có nhiều ưu đãi,5,Not use in recent 1 month,4,4,5,4,Call Center,Nhân viên giải quyết vấn đề nhanh chóng và nhiệt tình,,,,,,,,,,,Techcombank,Techcombank,ACB,Techcombank,Vietcombank,BIDV,BIDV,Techcombank,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,Q2'25,0.6579591836734694,0.0,0.657843137254902,0.6578494623655914,0.0,0.6690623069103666,0.0,0.0,0.0,0.6689051523788643,0.0,0.6689955419133232,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6686000877000658,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.6688825549952497,0.0,0.0,,0.0,,0.0,0.0,0.668795641981347,0.0,0.0,,0.6690740582462217,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,
