Respondent.ID,Wave,Quarter,TCBCusID,Region,Sub region,Province,Branch,Segment,_Q4_Segment,_Q5_Customer Type,_Q4Bis_Tier,_Q5a_Persona,_Q6a_Brand usage,_Q6a._97,_Q6e_Main bank,_Main bank_Comp 1,_Main bank_Comp 2,_Q9_NPS TCB,_Q9_NPS Comp 1,_Q9_NPS Comp 2,_Q9a_Reason for NPS TCB,_Q9c_Reason for NPS Comp 1,_Q9d_Reason for NPS Comp 2,_Q6bis_banca,_Q6bis_Product,_Q20a_Overall CSAT Product,_Q20d_R1_Completeness of card benefits information,_Q20d_R2_Quality of Card Issuance Consultation,_Q20d_R3_Simplicity of registration procedures,_Q20d_R4_Card issuance time,_Q20d_R5_Quality of Credit Card Issuance Consultation,_Q20d_R6_Quality of Loan Product Consultation,_Q20d_R7_Completeness of loan information,_Q20d_R8_Simplicity of loan application and procedures,_Q20d_R9_Loan application processing time,_Q20d_R10_Competitiveness of loan interest rates/fees,_Q20d_R11_Competitiveness of products,_Q20d_R12_Quality of product consultation,_Q20d_R13_Completeness of product information,_Q20d_R14_Simplicity of registration process/documents,_Q20d_R15_Application processing time,_Q20d_R16_Competitiveness of products,_Q20d_R17_Quality of Consultation,_Q20d_R18_Completeness of information,_Q20d_R19_Attractiveness of savings products,_Q20d_R20_Ease of opening a savings account,_Q20d_R21_Diversity of savings products,_Q20d_R22_Quality of Bond/Fund consultation,_Q20d_R23_Reputation of bond/fund issuing organization,_Q20d_R24_Completeness of Bond/Fund information,_Q20d_R25_Diversity/attractiveness of products,_Q20d_R26_Simplicity of insurance application procedures/documents,_Q20d_R27_Attractiveness of insurance products,_Q20d_R28_Quality of Banca Consultation,_Q20d_R29_Reputation of the insurance brand,_Q20d_R30_Attractiveness of promotional programs,_Q20d_R31_Completeness of product information across channels,_Q20d_R32_Application approval and disbursement time,_Q20d_R33_Quality of Shopcash product consultation,_Q20d_R34_Quality of SoftPOS product consultation,_Q20d_R35_Simplicity of SoftPOS registration process/documents,_Q20d_R36_SoftPOS registration application processing time,_Q20d_R37_Level of feature information adequacy,_Q20d_R38_Ease of feature registration and usage,_Q20d_R39_Clarity of feature information,_Q20d_R40_Attractiveness and frequency of promotional programs,_Q20d_R41_Competitiveness of fees,_Q20d_R42_Form/Quality of Physical Card,_Q20d_R43_Stability of card usage,_Q20d_R44_Competitiveness of interest rates/fees,_Q20d_R45_Credit Card Limit,_Q20d_R46_Card Security,_Q20d_R47_Quality of Support Services,_Q20d_R48_Loan Information Updates,_Q20d_R49_Savings account information updates,_Q20d_R50_Ease of closing a savings account,_Q20d_R51_Ease of performing transactions on the app,_Q20d_R52_Quality of claim payment services,_Q20d_R53_After-sales service,_Q20d_R54_Ease of using funds,_Q20d_R55_Competitiveness of product,_Q20d_R56_Ease of using SoftPOS,_Q20d_R57_Stability of SoftPOS usage,_Q20d_R58_Competitiveness of fees when using SoftPOS,_Q20d_R59_Diversity of SoftPOS features,_Q20d_R60_Attractiveness of automatic profit interest rates,_Q20d_R61_Ease of profit monitoring and management,_Q20bis_1_Most dissatisfied attribute,_Q20bis_Text_Reason for most dissatisfied attribute,_Q20bis_2_Text_Issue about not satisfying,_Q7bis_Channel usage,_Q7bis_Choose_Channel chosen to ask,_Q23a_Overall CSAT Channel,_Q23d_R1_Fanpage_Speed of information updates,_Q23d_R2_Fanpage_Usefulness of feedback information from staff,_Q23d_R3_Fanpage_Response speed,_Q23d_R4_Fanpage_Friendliness in responses on the fanpage,_Q23d_R5_Fanpage_Product knowledge of fanpage staff,_Q23d_R6_Fanpage_Diversity of information,_Q23d_R7_Fanpage_Attractiveness of information,_Q23d_R8_Fanpage_Completeness of information,_Q23d_R9_Website_Website loading speed,_Q23d_R10_Website_Stability when accessing the website,_Q23d_R11_Website_Ease of use,_Q23d_R12_Website_Website interface design,_Q23d_R13_Website_Clarity of website structure,_Q23d_R14_Website_Up-to-date information,_Q23d_R15_Website_Completeness of website information,_Q23d_R17_Call center_Ease of reaching call center agents,_Q23d_R18_Call center_Call center agents’ skill,_Q23d_R19_Call center_Service attitude of call center agents,_Q23d_R21_ATM_ATM location,_Q23d_R22_ATM_ATM is always operational,_Q23d_R23_ATM_Cleanliness of ATM and surrounding area,_Q23d_R24_ATM_Ease of use of ATMs,_Q23d_R25_Mobile app_Ease of finding products and features to use on the app,_Q23d_R26_Mobile app_Ease of handling features on the app,_Q23d_R27_Mobile app_Interface design,_Q23d_R28_Mobile app_Completeness of features on the mobile banking app,"_Q23d_R29_Mobile app_System stability, ensuring smooth transactions on the mobile banking app",_Q23d_R30_Internet banking_Page loading speed,_Q23d_R31_Internet banking_Transaction speed,_Q23d_R32_Internet banking_Stability during transactions,_Q23d_R33_Internet banking_Simplicity and ease of use,_Q23d_R34_Internet banking_Interface design,_Q23d_R35_Internet banking_Diversity of payment services,_Q23d_R36_Internet banking_Diversity of features,_Q23d_R37_Internet banking_Integration with e-wallets,_Q23d_R38_Internet banking_Safety when using,_Q23d_R39_Internet banking_Search feature on the toolbar,_Q23d_R40_Branch_Financial solutions suitable for customer needs,_Q23d_R41_Branch_Product and service knowledge/understanding of branch staff,_Q23d_R42_Branch_Brand recognition at the branch,_Q23d_R43_Branch_Branch has a convenient and easily recognizable location,_Q23d_R44_Branch_Waiting time for transaction turn,_Q23d_R45_Branch_Transaction processing time and problem resolution at the branch,_Q23d_R46_Branch_Service attitude and appearance of branch staff,_Q23d_R47_Branch_Consultation skills of staff,_Q23d_R48_Branch_Cleanliness and tidiness of the branch,_Q23d_R49_Branch_Consistent service quality at branches,_Q23d_R50_Branch_Customer support in problem resolution after completing transactions,_Q23d_R51_Telesales_Consultation quality of staff,_Q23d_R52_Telesales_Attitude of consultants,_Q23d_R53_Telesales_Number of calls from consultants to customers,_Q23bis_1_Most dissatisfied attribute,_Q23bis_Text_Reason for most dissatisfied attribute,_Q23bis_2_Text_Issue about not satisfying,_Q18_Brand Awareness,_Q24_R1_A dedicated bank that serves you the way you want,"_Q24_R2_A bank that helps you experience exclusive privileges in a unique way that others dont have the opportunity to access, beyond banking services",_Q24_R3_A bank that helps you unlock the potential to increase your current assets and provide for the next generation,"_Q24_R4_Your aspirations, our actions, helping you achieve your goals faster through solutions and services designed specifically for you","_Q24_R5_The bank is a lifelong partner, understanding your needs and recognizing your priorities","_Q24_R6_The bank helps you enjoy multiple benefits, saving time for what matters most to you",_Q24_R7_The bank helps you express your individuality freely,_Q24_R8_The bank helps you maximize value,_Q24_R9_The bank helps you optimize financial resources,_Q24_R10_The bank provides top-notch services
26651635,May'25,Q2'25,RBG_Q2_100958032,North,V8,Other,NBH,MAS,Mass,Existing customers,Normal,Non-Household,Techcombank,,Techcombank,,,10,,,Dịch vụ tốt chuyển tiền nhanh,,,,Term Deposit,3,,,,,,,,,,,,,,,,,4,5,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,Attractiveness of savings products,Sản phẩm chưa dc chất lượng cao,,Mobile App,Mobile App,5,,,,,,,,,,,,,,,,,,,,,,,5,5,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23183872,May'25,Q2'25,RBG_Q2_100131796,North,V6,Ha Noi,XLA,MAS,Mass,Existing customers,Normal,Non-Household,"Other,Techcombank",Ctg,"Techcombank,Other",,,7,,,"Chưa tối ưu cho người dùng, giao diện chưa bắt mắt",,,,AE,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,,,,,,,,,,,,,,,,,,,,,4,4,Clarity of feature information,Ngắn gọn và đẽ hiểu hơn,,"Mobile App,Public Website",Public Website,5,,,,,,,,,5,2,5,4,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stability when accessing the website,"Đôi lúc bị lag, nghẽn",,,,,,,,,,,,
26455753,May'25,Q2'25,RBG_Q2_100761908,South,V15,Ho Chi Minh,LDT,MAF,Mass affluent,Existing customers,Inspire,Non-Household,Techcombank,,Techcombank,,,10,,,"An toàn , tiện lợi . Nhanh gọn vay nhiều ưu đãi",,,,Term Deposit,5,,,,,,,,,,,,,,,,,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,Mobile App,Mobile App,5,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MB Bank,VPBank,Vietinbank",,,,,,,Techcombank,Techcombank,Techcombank,Techcombank
26687477,May'25,Q2'25,RBG_Q2_102023892,North,V2,Other,LCI,MAF,Mass affluent,Existing customers,Inspire,Household,"Vietcombank,BIDV,MB Bank,VPBank,Other,Techcombank",Agribank,Techcombank,,,10,,,"1. Đã quen với các giao dịch của ap, cảm giác thuận tiện, nhanh chóng, ít lỗi.   2. Khi có sự cố hoặc cần giao dịch tại quầy nhân viên rất nhiệt tình",,,,Shopcash,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,Mobile App,Mobile App,5,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vietcombank,BIDV,MB Bank,VPBank,Other,Techcombank,ACB,MSB,Vietinbank",,,,,,,Techcombank,Techcombank,BIDV,Techcombank
23670536,May'25,Q2'25,RBG_Q2_100619035,South,V9,Other,HKH,MAF,Mass affluent,Existing customers,Inspire,Non-Household,"BIDV,VPBank,Techcombank",,Techcombank,,,10,,,Vì Techcombank uy tín có nhiều iu đãi cho khách hàng và đội ngũ nhân viên nhiệt tình,,,,Bon Funds,4,,,,,,,,,,,,,,,,,,,,,,5,5,4,4,,,,,,,,,,,,,,,,,,,5,,,,,,,5,,,,,,,,,,,,,,"Branch,Techcombank online banking,Mobile App,ATM,Call center,Public Website,Fanpage",Fanpage,5,4,5,5,5,4,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BIDV,VPBank,Techcombank,Vietcombank",,,,,,,Techcombank,Techcombank,Techcombank,Techcombank
23683582,May'25,Q2'25,RBG_Q2_100632135,South,V9,Other,PCT,MAF,Mass affluent,Existing customers,Normal,Non-Household,Techcombank,,Techcombank,,,10,,,"Tiện lợi, nhanh chóng, nhân viên nhiệt tình và chu đáo.",,,,Bon Funds,5,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,5,,,,,,,5,,,,,,,,,,,,,,Mobile App,Mobile App,5,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26540834,May'25,Q2'25,RBG_Q2_100847100,North,V4,Ha Noi,HCU,MAF,Mass affluent,Existing customers,Inspire,Non-Household,Techcombank,,Techcombank,,,10,,,"Tính năng nổi trội , ck nhanh, dễ dàng thao tác",,,,Term Deposit,5,,,,,,,,,,,,,,,,,4,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,"Techcombank online banking,Mobile App,ATM",Techcombank online banking,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,5,5,5,5,4,4,,,,,,,,,,,,,,,,,,"Techcombank,Vietcombank,VPBank",,,,,,,Techcombank,VPBank,VPBank,Techcombank
23361802,May'25,Q2'25,RBG_Q2_100309767,North,V8,Other,NAN,MAS,Mass,Existing customers,Normal,Non-Household,Techcombank,,Techcombank,,,10,,,Vì  teckcombank uy tín tien loi  re su dung,,,,AE,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,5,5,,,,ATM,ATM,5,,,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23284392,May'25,Q2'25,RBG_Q2_100232338,South,V9,Other,NHE,MAS,Mass,New customers,Normal,Non-Household,"Other,Techcombank",TP Bank,Other,,,9,,,"Xài tốt, mở thẻ linh động",,,,AE,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,5,5,,,,"Mobile App,Public Website",Public Website,3,,,,,,,,,3,5,5,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Completeness of website information,Trước đây tôi tìm 1 số thông tin về thẻ phi vật lý của techcombank mà ko có,,,,,,,,,,,,
23693342,May'25,Q2'25,RBG_Q2_100641899,North,V1,Hai Phong,HPG,MAS,Mass,Existing customers,Inspire,Non-Household,Techcombank,,Techcombank,,,10,,,Techcombank rất ok,,,,Mycash,5,,,,,,,,,,5,,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,Techcombank online banking,Techcombank online banking,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,"Techcombank,MB Bank",,,,,,,Techcombank,Techcombank,Techcombank,Techcombank
26661128,May'25,Q2'25,RBG_Q2_101997146,South,V13,Ho Chi Minh,ANC,AFF,Affluent – VIP,Existing customers,Priority,Non-Household,"ACB,Vietcombank,Techcombank",,"Techcombank,ACB",ACB,,10,7,,Dịch vụ tốt,Dịch vụ tốt,,,Mortgage Primary,5,,,,,,4,4,4,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,,,,,,,,,,,Competitiveness of products ,Còn nhiều ngân hàng có mức lãi xuất tốt,,"Branch,Techcombank online banking,Mobile App,ATM,Call center,Public Website",Branch,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,5,4,4,,,,,,,"ACB,Vietcombank,Techcombank,BIDV,VPBank,Vietinbank",,,,Techcombank,Techcombank,Techcombank,,,,
23654339,May'25,Q2'25,RBG_Q2_100602744,South,V14,Ho Chi Minh,PDL,AFF,Affluent – VIP,Existing customers,Priority,Non-Household,"BIDV,Techcombank",,Techcombank,,,10,,,"Dịch vụ tốt, nhiều sản phẩm",,,,Bon Funds,3,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,3,,,,,,,3,,,,,,,,,,,Ease of performing transactions on the app,Không sử dụng nhiều,,"Branch,Mobile App,Call center",Branch,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,4,5,5,5,5,5,4,,,,,,,"BIDV,Techcombank,ACB,Vietcombank,MB Bank,VPBank,Vietinbank",,,,Techcombank,Techcombank,Techcombank,,,,
23727092,May'25,Q2'25,RBG_Q2_100675666,South,V14,Ho Chi Minh,TNO,MAS,Mass,Existing customers,Inspire,Non-Household,"Other,Techcombank",Vib,"Techcombank,Other",,,9,,,Mọi thứ đều tốt nên 9đ,,,,PIL,5,,,,,,,,,,3,,4,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,Competitiveness of loan interest rates/fees,"Về lãi suất thì mình thấy cũng same.same các ngân hàng khác, nên mình đánh giá bình thường ở hạng mục này. Cái mình thích là dịch vụ của techcombank",,Mobile App,Mobile App,5,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Other,Techcombank,ACB,Vietcombank,BIDV,MB Bank,VPBank,Vietinbank",,,,,,,Other,Techcombank,Techcombank,Techcombank
23182684,May'25,Q2'25,RBG_Q2_100130608,North,V4,Ha Noi,KMI,MAS,Mass,Existing customers,Inspire,Non-Household,"Vietcombank,Techcombank",,Techcombank,,,10,,,"Áp rất dễ sử dụng, giao diện đẹp mắt  Ưu thích tính năng rút tiền không cần thẻ",,,,AE,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,4,4,,,,"Mobile App,ATM",Mobile App,5,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vietcombank,Techcombank",,,,,,,Techcombank,Vietcombank,Techcombank,Techcombank
23736018,May'25,Q2'25,RBG_Q2_100684647,South,V9,Other,PLU,AFF,Affluent – VIP,Existing customers,Priority,Non-Household,"Vietcombank,MB Bank,Techcombank",,"Techcombank,Vietcombank",Vietcombank,,9,9,,Nhiều sản phẩm tốt,"Tốt, uy tín",,,Mortgage Primary,4,,,,,,5,3,4,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,,,,,,,,,,,Competitiveness of loan interest rates/fees,Cao hơn đối thủ,,Mobile App,Mobile App,5,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vietcombank,MB Bank,Techcombank,BIDV,VPBank,Vietinbank",,,,Techcombank,None of above,Techcombank,,,,
23608097,May'25,Q2'25,RBG_Q2_100556286,South,V12,Ho Chi Minh,TAL,AFF,Affluent – VIP,Existing customers,Priority,Non-Household,"ACB,Vietcombank,BIDV,Techcombank",,"Techcombank,Vietcombank",Vietcombank,,10,9,,"App giao diện dễ sử dụng, có nhiều hình thức đầu tư linh hoạt, lãi suất tốt","Lãi suất cho vay thấp, cảm giác tin cậy cao",,Banca non life,Banca non-life,3,,,,,,,,,,,,,5,,,,,,,,,,,,,3,3,3,,5,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,After-sales service,Ko thấy gì đặc biệt,,Mobile App,Mobile App,5,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACB,Vietcombank,BIDV,Techcombank,Vietinbank",,,,Vietcombank,Vietcombank,Vietcombank,,,,
26401216,May'25,Q2'25,RBG_Q2_100707336,North,V5,Ha Noi,BTR,AFF,Affluent – non-VIP,Existing customers,Inspire,Household,"MB Bank,VPBank,Techcombank",,Techcombank,,,8,,,Đôi lúc app lỗi,,,,Shopcash,4,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,3,3,5,,,,,,,,,,,,,,,,,,,,,4,3,,,,,,,Competitiveness of product ,Mình mong muốn lãi suất thấp hơn,,Techcombank online banking,Techcombank online banking,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,3,3,3,3,4,4,,,,,,,,,,,,,,,Transaction speed,Đôi lúc tốc độ chậm quá,,"MB Bank,VPBank,Techcombank,ACB,Vietcombank,BIDV,MSB,Vietinbank",,,,,,,None of above,None of above,Techcombank,Techcombank
26896725,May'25,Q2'25,RBG_Q2_101147485,North,V3,Ha Noi,HDU,AFF,Affluent – non-VIP,Existing customers,Inspire,Non-Household,"VPBank,Techcombank",,Techcombank,,,10,,,Hài lòng về dịch vụ,,,,Credit Card,5,5,,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,5,5,5,5,,,,,,,,,,,,,,,,,,"Branch,Techcombank online banking,ATM,Public Website",Branch,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,,,,,,,"VPBank,Techcombank,ACB,Vietcombank,BIDV,MB Bank,MSB,Vietinbank",,,,,,,Techcombank,Vietcombank,BIDV,Vietinbank
23556264,May'25,Q2'25,RBG_Q2_100504373,North,V3,Ha Noi,PLO,MAF,Mass affluent,Existing customers,Inspire,Non-Household,Techcombank,,Techcombank,,,8,,,"Dịch vụ tốt, tiện lợi, nhiều ưu đãi. Tuy nhiên vẫn có quan ngại về bảo mật dữ liệu cá nhân.",,,Banca Life,Banca life,4,,,,,,,,,,,,,4,,,,,,,,,,,,,4,4,4,4,3,,,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,,,Attractiveness of promotional programs,Không thấy khuyến mại,,Mobile App,Mobile App,4,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MB Bank,VPBank,MSB,Vietinbank",,,,,,,Techcombank,Techcombank,Techcombank,Techcombank
26530773,May'25,Q2'25,RBG_Q2_100837034,South,V11,Ho Chi Minh,HCM,MAF,Mass affluent,Existing customers,Inspire,Non-Household,"Other,Techcombank",HSBC,"Techcombank,Other",,,10,,,"Tôi hài lòng với app online dễ sử dụng, thân thiện với người dùng.",,,,Term Deposit,4,,,,,,,,,,,,,,,,,4,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,Attractiveness of savings products,Theo tôi % lãi suất của SP tiết kiệm chưa thật sự cạnh tranh với các ngân hàng khác,,"Branch,Mobile App",Branch,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,5,5,5,4,5,,5,,,,,,,"Other,Techcombank,Vietcombank,VPBank",,,,,,,Techcombank,Other,VPBank,Techcombank
26888696,May'25,Q2'25,RBG_Q2_101139445,North,V2,Bac Ninh,BAN,MAS,Mass,Existing customers,Normal,Non-Household,"Vietcombank,Techcombank",,Techcombank,,,10,,,"Ngân hàng Tech có nhiều ưu đãi cho KH, dễ sử dụng ứng dụng hơn",,,,Credit Card,5,4,,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,4,4,5,4,,,,,,,,,,,,,,,,,,"Mobile App,Call center,Public Website",Call center,4,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23351562,May'25,Q2'25,RBG_Q2_100299526,North,V5,Ha Noi,LDM,MAF,Mass affluent,Existing customers,Normal,Non-Household,"Vietcombank,BIDV,MB Bank,VPBank,Techcombank",,VPBank,VPBank,,8,9,,Nhiều ưu đãi đổi điểm linh hoạt nhưng hay bảo trì lỗi,Do dùng lâu rồi số tài khoản người quen đều lưu ở đó,,,AE,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,3,4,Attractiveness of automatic profit interest rates,Vì tiền thường đầu tư chỉ dư 1 ít để tải khoản nên thấy lãi thấp,,"Call center,Fanpage",Fanpage,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Response speed,Mình theo dõi trang fanpage và không hài lòng với các mini game vì thời gian trao giải không rõ ràng  1 mini game chơi từ tết mà 4 tháng kết thúc chưa có kết quả,,,,,,,,,,,,
26607523,May'25,Q2'25,RBG_Q2_100913895,South,V16,Other,TGG,MAF,Mass affluent,Existing customers,Inspire,Non-Household,"ACB,Vietcombank,Techcombank",,Techcombank,,,9,,,Dịch vụ tốt,,,,Term Deposit,3,,,,,,,,,,,,,,,,,3,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,Attractiveness of savings products,Lãi suất không hấp dẫn,,Mobile App,Mobile App,4,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACB,Vietcombank,Techcombank,BIDV,MB Bank,Vietinbank",,,,,,,ACB,MB Bank,None of above,Techcombank
26700309,May'25,Q2'25,RBG_Q2_102036727,South,V9,Other,QNN,MAF,Mass affluent,Existing customers,Inspire,Household,"Vietcombank,Other,Techcombank",Nam Á,Techcombank,,,9,,,lãi suất thấp,,,,Shopcash,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,"Branch,Mobile App",Branch,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,,,,,,,"Vietcombank,Other,Techcombank,ACB,BIDV,MB Bank,VPBank,Vietinbank",,,,,,,Techcombank,Other,Techcombank,Techcombank
26523251,May'25,Q2'25,RBG_Q2_100829505,North,V6,Ha Noi,DTN,MAF,Mass affluent,Existing customers,Inspire,Non-Household,"BIDV,Techcombank",,Techcombank,,,10,,,"App dễ dùng, lãi suất cạnh tranh, chương trình sinh lời tự động hấp dẫn, 15 tuổi có thể mở tài khoản, và nhiều chương trình khác",,,,Term Deposit,5,,,,,,,,,,,,,,,,,4,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,"Mobile App,ATM",Mobile App,5,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BIDV,Techcombank,ACB,Vietcombank,MB Bank,VPBank,MSB,Vietinbank",,,,,,,Techcombank,Techcombank,Techcombank,Techcombank
26888599,May'25,Q2'25,RBG_Q2_101139348,South,V11,Ho Chi Minh,LVB,MAS,Mass,Existing customers,Normal,Non-Household,Techcombank,,Techcombank,,,9,,,"Bảo mật tốt, cũng cấp đa dạng dịch vụ , các ứng dụng dễ sử dụng",,,,Credit Card,3,4,,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4,5,4,4,,,,,,,,,,,,,,,Quality of Credit Card Issuance Consultation,NV tư vấn ko rõ ràng phí thường niên của thẻ,,"Branch,Mobile App,ATM,Call center",Branch,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,4,4,4,5,4,4,4,4,,,,,,,,,,,,,,,,,
26423160,May'25,Q2'25,RBG_Q2_100729283,North,V5,Ha Noi,SGO,AFF,Affluent – VIP,Existing customers,Priority,Household,"VPBank,Techcombank",,VPBank,VPBank,,9,8,,"Ứng dụng tiện dụng, mình chỉ còn băn khoăn việc chuyển khoản bị treo lỗi như giai đoạn chuyển giao năm 2024-2025 đã đc khắc phục tốt chưa. Vì việc đó mình đã rút hết tkiem để tránh ảnh hưởng việc cá nhân",Đã trên 2 lần mình giao dịch đơn giản rút nộp tiền tại quầu nhưng thấy mất thời gian. Lần gần đây làm sinh trắc thấy đỡ hơn.,,,Shopcash,4,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,4,5,4,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,Competitiveness of product ,Nói thật mình k lưu ý quá nhớ cụ thể lãi suất nên khi thanh toán thấy đắt. Vậy mình sẽ chọn cách  sắp xếp  tài chính khác,,"Branch,Mobile App,ATM",Branch,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,,,,,,,"VPBank,Techcombank,ACB,Vietcombank,BIDV,MB Bank,Vietinbank",,,,None of above,None of above,Techcombank,,,,
26545793,May'25,Q2'25,RBG_Q2_100852066,South,V10,Dong Nai,BHA,MAF,Mass affluent,Existing customers,Normal,Non-Household,"Other,Techcombank",Citibank,Techcombank,,,10,,,"Tiện dụng, nhanh",,,,Term Deposit,5,,,,,,,,,,,,,,,,,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,"Mobile App,ATM",Mobile App,5,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
